timestamp,snapshot,pod,cpu,ram
18:17:33,132,cartservice-db96d6fcc-x6v6f,2m,108Mi
18:17:33,132,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:17:33,132,paymentservice-9bfb7bf5-w2dt7,2m,69Mi
18:17:33,132,currencyservice-7c8fc8fc9c-s92sq,2m,75Mi
18:17:33,132,shippingservice-f956b6d9f-g5j6b,2m,16Mi
18:17:33,132,productcatalogservice-65bbf699df-8ztwv,2m,20Mi
18:17:33,132,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:17:33,132,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
18:17:33,132,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:17:33,132,productcatalogservice-65bbf699df-2hv25,1m,21Mi
18:17:33,132,shippingservice-f956b6d9f-m2h7g,1m,16Mi
18:17:33,132,shippingservice-f956b6d9f-ml5cg,1m,31Mi
18:17:43,133,paymentservice-9bfb7bf5-x4kz9,10m,68Mi
18:17:43,133,recommendationservice-7444754ff5-kk4vc,9m,80Mi
18:17:43,133,adservice-574bff445c-2zzqg,8m,160Mi
18:17:43,133,frontend-7bd6f45654-dnhzb,7m,43Mi
18:17:43,133,loadgenerator-57fc5754d-vdlgn,7m,64Mi
18:17:43,133,currencyservice-7c8fc8fc9c-rtbz4,7m,125Mi
18:17:43,133,currencyservice-7c8fc8fc9c-6tsnv,7m,110Mi
18:17:43,133,cartservice-db96d6fcc-tsdhc,6m,145Mi
18:17:43,133,recommendationservice-7444754ff5-w69fs,6m,54Mi
18:17:43,133,adservice-574bff445c-4w7zh,6m,230Mi
18:17:43,133,productcatalogservice-65bbf699df-d9cxl,4m,43Mi
18:17:43,133,frontend-7bd6f45654-xmsf8,4m,22Mi
18:17:43,133,recommendationservice-7444754ff5-w769g,4m,51Mi
18:17:43,133,emailservice-66944ff59-62x8j,4m,56Mi
18:17:43,133,emailservice-66944ff59-xh284,4m,56Mi
18:17:43,133,emailservice-66944ff59-zvg4w,4m,56Mi
18:17:43,133,adservice-574bff445c-k5l76,4m,275Mi
18:17:43,133,frontend-7bd6f45654-jwp2b,3m,21Mi
18:17:43,133,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:17:43,133,cartservice-db96d6fcc-6kndn,3m,132Mi
18:17:43,133,cartservice-db96d6fcc-x6v6f,2m,108Mi
18:17:43,133,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:17:43,133,paymentservice-9bfb7bf5-w2dt7,2m,69Mi
18:17:43,133,currencyservice-7c8fc8fc9c-s92sq,2m,75Mi
18:17:43,133,shippingservice-f956b6d9f-g5j6b,2m,16Mi
18:17:43,133,productcatalogservice-65bbf699df-8ztwv,2m,20Mi
18:17:43,133,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:17:43,133,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
18:17:43,133,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:17:43,133,productcatalogservice-65bbf699df-2hv25,1m,21Mi
18:17:43,133,shippingservice-f956b6d9f-m2h7g,1m,16Mi
18:17:43,133,shippingservice-f956b6d9f-ml5cg,1m,31Mi
18:17:53,134,recommendationservice-7444754ff5-kk4vc,11m,80Mi
18:17:53,134,loadgenerator-57fc5754d-vdlgn,8m,64Mi
18:17:53,134,frontend-7bd6f45654-dnhzb,7m,43Mi
18:17:53,134,currencyservice-7c8fc8fc9c-6tsnv,7m,111Mi
18:17:53,134,currencyservice-7c8fc8fc9c-rtbz4,6m,125Mi
18:17:53,134,recommendationservice-7444754ff5-w69fs,6m,54Mi
18:17:53,134,cartservice-db96d6fcc-tsdhc,6m,145Mi
18:17:53,134,adservice-574bff445c-4w7zh,5m,230Mi
18:17:53,134,productcatalogservice-65bbf699df-d9cxl,5m,43Mi
18:17:53,134,frontend-7bd6f45654-xmsf8,5m,22Mi
18:17:53,134,frontend-7bd6f45654-jwp2b,4m,21Mi
18:17:53,134,cartservice-db96d6fcc-6kndn,4m,132Mi
18:17:53,134,emailservice-66944ff59-zvg4w,4m,56Mi
18:17:53,134,emailservice-66944ff59-62x8j,3m,56Mi
18:17:53,134,emailservice-66944ff59-xh284,3m,56Mi
18:17:53,134,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:17:53,134,recommendationservice-7444754ff5-w769g,3m,51Mi
18:17:53,134,adservice-574bff445c-k5l76,3m,275Mi
18:17:53,134,adservice-574bff445c-2zzqg,2m,160Mi
18:17:53,134,productcatalogservice-65bbf699df-8ztwv,2m,20Mi
18:17:53,134,paymentservice-9bfb7bf5-w2dt7,2m,69Mi
18:17:53,134,currencyservice-7c8fc8fc9c-s92sq,2m,75Mi
18:17:53,134,cartservice-db96d6fcc-x6v6f,2m,108Mi
18:17:53,134,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
18:17:53,134,productcatalogservice-65bbf699df-2hv25,1m,21Mi
18:17:53,134,paymentservice-9bfb7bf5-9mdwz,1m,126Mi
18:17:53,134,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:17:53,134,paymentservice-9bfb7bf5-x4kz9,1m,68Mi
18:17:53,134,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:17:53,134,shippingservice-f956b6d9f-g5j6b,1m,16Mi
18:17:53,134,shippingservice-f956b6d9f-m2h7g,1m,16Mi
18:17:53,134,shippingservice-f956b6d9f-ml5cg,1m,31Mi
18:18:04,135,recommendationservice-7444754ff5-kk4vc,10m,80Mi
18:18:04,135,frontend-7bd6f45654-dnhzb,8m,43Mi
18:18:04,135,currencyservice-7c8fc8fc9c-rtbz4,8m,125Mi
18:18:04,135,loadgenerator-57fc5754d-vdlgn,7m,64Mi
18:18:04,135,cartservice-db96d6fcc-tsdhc,5m,145Mi
18:18:04,135,recommendationservice-7444754ff5-w69fs,5m,54Mi
18:18:04,135,currencyservice-7c8fc8fc9c-6tsnv,5m,111Mi
18:18:04,135,productcatalogservice-65bbf699df-d9cxl,5m,43Mi
18:18:04,135,adservice-574bff445c-4w7zh,5m,230Mi
18:18:04,135,emailservice-66944ff59-62x8j,4m,56Mi
18:18:04,135,emailservice-66944ff59-zvg4w,4m,56Mi
18:18:04,135,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:18:04,135,recommendationservice-7444754ff5-w769g,3m,51Mi
18:18:04,135,frontend-7bd6f45654-xmsf8,3m,22Mi
18:18:04,135,cartservice-db96d6fcc-6kndn,3m,133Mi
18:18:04,135,emailservice-66944ff59-xh284,3m,56Mi
18:18:04,135,adservice-574bff445c-k5l76,3m,275Mi
18:18:04,135,frontend-7bd6f45654-jwp2b,2m,21Mi
18:18:04,135,productcatalogservice-65bbf699df-8ztwv,2m,20Mi
18:18:04,135,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:18:04,135,paymentservice-9bfb7bf5-w2dt7,2m,69Mi
18:18:04,135,cartservice-db96d6fcc-x6v6f,2m,108Mi
18:18:04,135,currencyservice-7c8fc8fc9c-s92sq,2m,75Mi
18:18:04,135,paymentservice-9bfb7bf5-x4kz9,1m,68Mi
18:18:04,135,productcatalogservice-65bbf699df-2hv25,1m,21Mi
18:18:04,135,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:18:04,135,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:18:04,135,checkoutservice-5b6d96c9b7-fwtng,1m,38Mi
18:18:04,135,adservice-574bff445c-2zzqg,1m,160Mi
18:18:04,135,shippingservice-f956b6d9f-g5j6b,1m,16Mi
18:18:04,135,shippingservice-f956b6d9f-m2h7g,1m,16Mi
18:18:04,135,shippingservice-f956b6d9f-ml5cg,1m,31Mi
18:18:14,136,recommendationservice-7444754ff5-kk4vc,10m,80Mi
18:18:14,136,frontend-7bd6f45654-dnhzb,8m,43Mi
18:18:14,136,currencyservice-7c8fc8fc9c-rtbz4,8m,125Mi
18:18:14,136,loadgenerator-57fc5754d-vdlgn,7m,64Mi
18:18:14,136,cartservice-db96d6fcc-tsdhc,5m,145Mi
18:18:14,136,recommendationservice-7444754ff5-w69fs,5m,54Mi
18:18:14,136,currencyservice-7c8fc8fc9c-6tsnv,5m,111Mi
18:18:14,136,productcatalogservice-65bbf699df-d9cxl,5m,43Mi
18:18:14,136,adservice-574bff445c-4w7zh,5m,230Mi
18:18:14,136,emailservice-66944ff59-62x8j,4m,56Mi
18:18:14,136,emailservice-66944ff59-zvg4w,4m,56Mi
18:18:14,136,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:18:14,136,recommendationservice-7444754ff5-w769g,3m,51Mi
18:18:14,136,frontend-7bd6f45654-xmsf8,3m,22Mi
18:18:14,136,cartservice-db96d6fcc-6kndn,3m,133Mi
18:18:14,136,emailservice-66944ff59-xh284,3m,56Mi
18:18:14,136,adservice-574bff445c-k5l76,3m,275Mi
18:18:14,136,frontend-7bd6f45654-jwp2b,2m,21Mi
18:18:14,136,productcatalogservice-65bbf699df-8ztwv,2m,20Mi
18:18:14,136,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:18:14,136,paymentservice-9bfb7bf5-w2dt7,2m,69Mi
18:18:14,136,cartservice-db96d6fcc-x6v6f,2m,108Mi
18:18:14,136,currencyservice-7c8fc8fc9c-s92sq,2m,75Mi
18:18:14,136,paymentservice-9bfb7bf5-x4kz9,1m,68Mi
18:18:14,136,productcatalogservice-65bbf699df-2hv25,1m,21Mi
18:18:14,136,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:18:14,136,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:18:14,136,checkoutservice-5b6d96c9b7-fwtng,1m,38Mi
18:18:14,136,adservice-574bff445c-2zzqg,1m,160Mi
18:18:14,136,shippingservice-f956b6d9f-g5j6b,1m,16Mi
18:18:14,136,shippingservice-f956b6d9f-m2h7g,1m,16Mi
18:18:14,136,shippingservice-f956b6d9f-ml5cg,1m,31Mi
18:18:24,137,adservice-574bff445c-4w7zh,12m,233Mi
18:18:24,137,recommendationservice-7444754ff5-kk4vc,9m,80Mi
18:18:24,137,recommendationservice-7444754ff5-w69fs,7m,54Mi
18:18:24,137,cartservice-db96d6fcc-6kndn,7m,132Mi
18:18:24,137,loadgenerator-57fc5754d-vdlgn,7m,64Mi
18:18:24,137,currencyservice-7c8fc8fc9c-6tsnv,7m,111Mi
18:18:24,137,frontend-7bd6f45654-dnhzb,5m,43Mi
18:18:24,137,cartservice-db96d6fcc-tsdhc,5m,145Mi
18:18:24,137,productcatalogservice-65bbf699df-d9cxl,5m,43Mi
18:18:24,137,frontend-7bd6f45654-xmsf8,5m,22Mi
18:18:24,137,frontend-7bd6f45654-jwp2b,4m,21Mi
18:18:24,137,emailservice-66944ff59-zvg4w,4m,56Mi
18:18:24,137,currencyservice-7c8fc8fc9c-rtbz4,4m,125Mi
18:18:24,137,adservice-574bff445c-k5l76,3m,275Mi
18:18:24,137,emailservice-66944ff59-xh284,3m,56Mi
18:18:24,137,emailservice-66944ff59-62x8j,3m,56Mi
18:18:24,137,adservice-574bff445c-2zzqg,3m,160Mi
18:18:24,137,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:18:24,137,recommendationservice-7444754ff5-w769g,3m,51Mi
18:18:24,137,currencyservice-7c8fc8fc9c-s92sq,3m,75Mi
18:18:24,137,productcatalogservice-65bbf699df-8ztwv,3m,19Mi
18:18:24,137,productcatalogservice-65bbf699df-2hv25,2m,21Mi
18:18:24,137,paymentservice-9bfb7bf5-w2dt7,2m,69Mi
18:18:24,137,cartservice-db96d6fcc-x6v6f,2m,108Mi
18:18:24,137,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:18:24,137,paymentservice-9bfb7bf5-x4kz9,1m,68Mi
18:18:24,137,checkoutservice-5b6d96c9b7-fwtng,1m,38Mi
18:18:24,137,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:18:24,137,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:18:24,137,shippingservice-f956b6d9f-g5j6b,1m,16Mi
18:18:24,137,shippingservice-f956b6d9f-m2h7g,1m,16Mi
18:18:24,137,shippingservice-f956b6d9f-ml5cg,1m,31Mi
18:18:34,138,recommendationservice-7444754ff5-kk4vc,9m,80Mi
18:18:34,138,frontend-7bd6f45654-dnhzb,8m,43Mi
18:18:34,138,currencyservice-7c8fc8fc9c-rtbz4,7m,125Mi
18:18:34,138,loadgenerator-57fc5754d-vdlgn,7m,64Mi
18:18:34,138,recommendationservice-7444754ff5-w69fs,6m,54Mi
18:18:34,138,productcatalogservice-65bbf699df-d9cxl,5m,43Mi
18:18:34,138,cartservice-db96d6fcc-tsdhc,5m,145Mi
18:18:34,138,currencyservice-7c8fc8fc9c-6tsnv,5m,111Mi
18:18:34,138,emailservice-66944ff59-zvg4w,4m,56Mi
18:18:34,138,adservice-574bff445c-2zzqg,4m,162Mi
18:18:34,138,recommendationservice-7444754ff5-w769g,4m,51Mi
18:18:34,138,adservice-574bff445c-4w7zh,4m,233Mi
18:18:34,138,emailservice-66944ff59-62x8j,4m,56Mi
18:18:34,138,frontend-7bd6f45654-jwp2b,3m,21Mi
18:18:34,138,redis-cart-c8ff86559-gpcc7,3m,37Mi
18:18:34,138,frontend-7bd6f45654-xmsf8,3m,22Mi
18:18:34,138,emailservice-66944ff59-xh284,3m,56Mi
18:18:34,138,adservice-574bff445c-k5l76,3m,275Mi
18:18:34,138,cartservice-db96d6fcc-6kndn,3m,132Mi
18:18:34,138,cartservice-db96d6fcc-x6v6f,2m,108Mi
18:18:34,138,currencyservice-7c8fc8fc9c-s92sq,2m,75Mi
18:18:34,138,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:18:34,138,paymentservice-9bfb7bf5-w2dt7,2m,69Mi
18:18:34,138,paymentservice-9bfb7bf5-x4kz9,2m,68Mi
18:18:34,138,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:18:34,138,checkoutservice-5b6d96c9b7-fwtng,1m,38Mi
18:18:34,138,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
18:18:34,138,productcatalogservice-65bbf699df-2hv25,1m,21Mi
18:18:34,138,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:18:34,138,shippingservice-f956b6d9f-g5j6b,1m,16Mi
18:18:34,138,shippingservice-f956b6d9f-m2h7g,1m,16Mi
18:18:34,138,shippingservice-f956b6d9f-ml5cg,1m,31Mi
18:18:44,139,recommendationservice-7444754ff5-kk4vc,9m,80Mi
18:18:44,139,frontend-7bd6f45654-dnhzb,8m,43Mi
18:18:44,139,currencyservice-7c8fc8fc9c-rtbz4,7m,125Mi
18:18:44,139,loadgenerator-57fc5754d-vdlgn,7m,64Mi
18:18:44,139,recommendationservice-7444754ff5-w69fs,6m,54Mi
18:18:44,139,productcatalogservice-65bbf699df-d9cxl,5m,43Mi
18:18:44,139,cartservice-db96d6fcc-tsdhc,5m,145Mi
18:18:44,139,currencyservice-7c8fc8fc9c-6tsnv,5m,111Mi
18:18:44,139,emailservice-66944ff59-zvg4w,4m,56Mi
18:18:44,139,adservice-574bff445c-2zzqg,4m,162Mi
18:18:44,139,recommendationservice-7444754ff5-w769g,4m,51Mi
18:18:44,139,adservice-574bff445c-4w7zh,4m,233Mi
18:18:44,139,emailservice-66944ff59-62x8j,4m,56Mi
18:18:44,139,frontend-7bd6f45654-jwp2b,3m,21Mi
18:18:44,139,redis-cart-c8ff86559-gpcc7,3m,37Mi
18:18:44,139,frontend-7bd6f45654-xmsf8,3m,22Mi
18:18:44,139,emailservice-66944ff59-xh284,3m,56Mi
18:18:44,139,adservice-574bff445c-k5l76,3m,275Mi
18:18:44,139,cartservice-db96d6fcc-6kndn,3m,132Mi
18:18:44,139,cartservice-db96d6fcc-x6v6f,2m,108Mi
18:18:44,139,currencyservice-7c8fc8fc9c-s92sq,2m,75Mi
18:18:44,139,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:18:44,139,paymentservice-9bfb7bf5-w2dt7,2m,69Mi
18:18:44,139,paymentservice-9bfb7bf5-x4kz9,2m,68Mi
18:18:44,139,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:18:44,139,checkoutservice-5b6d96c9b7-fwtng,1m,38Mi
18:18:44,139,productcatalogservice-65bbf699df-8ztwv,1m,19Mi
18:18:44,139,productcatalogservice-65bbf699df-2hv25,1m,21Mi
18:18:44,139,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:18:44,139,shippingservice-f956b6d9f-g5j6b,1m,16Mi
18:18:44,139,shippingservice-f956b6d9f-m2h7g,1m,16Mi
18:18:44,139,shippingservice-f956b6d9f-ml5cg,1m,31Mi
18:18:54,140,recommendationservice-7444754ff5-kk4vc,8m,80Mi
18:18:54,140,currencyservice-7c8fc8fc9c-6tsnv,7m,111Mi
18:18:54,140,recommendationservice-7444754ff5-w69fs,6m,54Mi
18:18:54,140,loadgenerator-57fc5754d-vdlgn,6m,64Mi
18:18:54,140,cartservice-db96d6fcc-tsdhc,5m,145Mi
18:18:54,140,emailservice-66944ff59-zvg4w,4m,56Mi
18:18:54,140,recommendationservice-7444754ff5-w769g,4m,51Mi
18:18:54,140,productcatalogservice-65bbf699df-d9cxl,4m,43Mi
18:18:54,140,adservice-574bff445c-2zzqg,4m,162Mi
18:18:54,140,adservice-574bff445c-4w7zh,4m,233Mi
18:18:54,140,currencyservice-7c8fc8fc9c-rtbz4,4m,125Mi
18:18:54,140,frontend-7bd6f45654-dnhzb,4m,43Mi
18:18:54,140,emailservice-66944ff59-62x8j,4m,56Mi
18:18:54,140,emailservice-66944ff59-xh284,4m,56Mi
18:18:54,140,frontend-7bd6f45654-jwp2b,3m,21Mi
18:18:54,140,cartservice-db96d6fcc-6kndn,3m,132Mi
18:18:54,140,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:18:54,140,frontend-7bd6f45654-xmsf8,3m,22Mi
18:18:54,140,adservice-574bff445c-k5l76,3m,275Mi
18:18:54,140,productcatalogservice-65bbf699df-8ztwv,2m,19Mi
18:18:54,140,paymentservice-9bfb7bf5-w2dt7,2m,69Mi
18:18:54,140,paymentservice-9bfb7bf5-x4kz9,2m,68Mi
18:18:54,140,currencyservice-7c8fc8fc9c-s92sq,2m,75Mi
18:18:54,140,cartservice-db96d6fcc-x6v6f,2m,108Mi
18:18:54,140,productcatalogservice-65bbf699df-2hv25,1m,21Mi
18:18:54,140,checkoutservice-5b6d96c9b7-fwtng,1m,38Mi
18:18:54,140,paymentservice-9bfb7bf5-9mdwz,1m,126Mi
18:18:54,140,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:18:54,140,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:18:54,140,shippingservice-f956b6d9f-g5j6b,1m,16Mi
18:18:54,140,shippingservice-f956b6d9f-m2h7g,1m,16Mi
18:18:54,140,shippingservice-f956b6d9f-ml5cg,1m,31Mi
18:19:05,141,currencyservice-7c8fc8fc9c-rtbz4,9m,125Mi
18:19:05,141,frontend-7bd6f45654-dnhzb,8m,43Mi
18:19:05,141,recommendationservice-7444754ff5-kk4vc,8m,80Mi
18:19:05,141,paymentservice-9bfb7bf5-x4kz9,8m,66Mi
18:19:05,141,loadgenerator-57fc5754d-vdlgn,7m,64Mi
18:19:05,141,currencyservice-7c8fc8fc9c-6tsnv,7m,111Mi
18:19:05,141,recommendationservice-7444754ff5-w69fs,7m,54Mi
18:19:05,141,frontend-7bd6f45654-xmsf8,6m,22Mi
18:19:05,141,cartservice-db96d6fcc-6kndn,5m,132Mi
18:19:05,141,cartservice-db96d6fcc-tsdhc,5m,145Mi
18:19:05,141,emailservice-66944ff59-zvg4w,4m,57Mi
18:19:05,141,productcatalogservice-65bbf699df-d9cxl,4m,43Mi
18:19:05,141,adservice-574bff445c-k5l76,3m,275Mi
18:19:05,141,emailservice-66944ff59-62x8j,3m,56Mi
18:19:05,141,emailservice-66944ff59-xh284,3m,56Mi
18:19:05,141,recommendationservice-7444754ff5-w769g,3m,51Mi
18:19:05,141,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:19:05,141,cartservice-db96d6fcc-x6v6f,3m,108Mi
18:19:05,141,adservice-574bff445c-4w7zh,3m,233Mi
18:19:05,141,productcatalogservice-65bbf699df-8ztwv,3m,19Mi
18:19:05,141,frontend-7bd6f45654-jwp2b,2m,21Mi
18:19:05,141,paymentservice-9bfb7bf5-w2dt7,2m,69Mi
18:19:05,141,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:19:05,141,adservice-574bff445c-2zzqg,2m,162Mi
18:19:05,141,currencyservice-7c8fc8fc9c-s92sq,2m,75Mi
18:19:05,141,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:19:05,141,productcatalogservice-65bbf699df-2hv25,1m,21Mi
18:19:05,141,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:19:05,141,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:19:05,141,checkoutservice-5b6d96c9b7-fwtng,1m,38Mi
18:19:05,141,shippingservice-f956b6d9f-g5j6b,1m,16Mi
18:19:05,141,shippingservice-f956b6d9f-m2h7g,1m,16Mi
18:19:15,142,currencyservice-7c8fc8fc9c-rtbz4,9m,125Mi
18:19:15,142,frontend-7bd6f45654-dnhzb,8m,43Mi
18:19:15,142,recommendationservice-7444754ff5-kk4vc,8m,80Mi
18:19:15,142,paymentservice-9bfb7bf5-x4kz9,8m,66Mi
18:19:15,142,loadgenerator-57fc5754d-vdlgn,7m,64Mi
18:19:15,142,currencyservice-7c8fc8fc9c-6tsnv,7m,111Mi
18:19:15,142,recommendationservice-7444754ff5-w69fs,7m,54Mi
18:19:15,142,frontend-7bd6f45654-xmsf8,6m,22Mi
18:19:15,142,cartservice-db96d6fcc-6kndn,5m,132Mi
18:19:15,142,cartservice-db96d6fcc-tsdhc,5m,145Mi
18:19:15,142,emailservice-66944ff59-zvg4w,4m,57Mi
18:19:15,142,productcatalogservice-65bbf699df-d9cxl,4m,43Mi
18:19:15,142,adservice-574bff445c-k5l76,3m,275Mi
18:19:15,142,emailservice-66944ff59-62x8j,3m,56Mi
18:19:15,142,emailservice-66944ff59-xh284,3m,56Mi
18:19:15,142,recommendationservice-7444754ff5-w769g,3m,51Mi
18:19:15,142,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:19:15,142,cartservice-db96d6fcc-x6v6f,3m,108Mi
18:19:15,142,adservice-574bff445c-4w7zh,3m,233Mi
18:19:15,142,productcatalogservice-65bbf699df-8ztwv,3m,19Mi
18:19:15,142,frontend-7bd6f45654-jwp2b,2m,21Mi
18:19:15,142,paymentservice-9bfb7bf5-w2dt7,2m,69Mi
18:19:15,142,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:19:15,142,adservice-574bff445c-2zzqg,2m,162Mi
18:19:15,142,currencyservice-7c8fc8fc9c-s92sq,2m,75Mi
18:19:15,142,shippingservice-f956b6d9f-ml5cg,2m,31Mi
18:19:15,142,productcatalogservice-65bbf699df-2hv25,1m,21Mi
18:19:15,142,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:19:15,142,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:19:15,142,checkoutservice-5b6d96c9b7-fwtng,1m,38Mi
18:19:15,142,shippingservice-f956b6d9f-g5j6b,1m,16Mi
18:19:15,142,shippingservice-f956b6d9f-m2h7g,1m,16Mi
18:19:25,143,recommendationservice-7444754ff5-kk4vc,8m,80Mi
18:19:25,143,recommendationservice-7444754ff5-w69fs,7m,54Mi
18:19:25,143,loadgenerator-57fc5754d-vdlgn,7m,64Mi
18:19:25,143,cartservice-db96d6fcc-tsdhc,6m,145Mi
18:19:25,143,currencyservice-7c8fc8fc9c-6tsnv,6m,111Mi
18:19:25,143,frontend-7bd6f45654-dnhzb,6m,43Mi
18:19:25,143,currencyservice-7c8fc8fc9c-rtbz4,6m,125Mi
18:19:25,143,frontend-7bd6f45654-xmsf8,5m,22Mi
18:19:25,143,cartservice-db96d6fcc-6kndn,4m,132Mi
18:19:25,143,adservice-574bff445c-k5l76,4m,275Mi
18:19:25,143,productcatalogservice-65bbf699df-d9cxl,4m,43Mi
18:19:25,143,emailservice-66944ff59-zvg4w,4m,56Mi
18:19:25,143,productcatalogservice-65bbf699df-8ztwv,3m,20Mi
18:19:25,143,emailservice-66944ff59-62x8j,3m,56Mi
18:19:25,143,emailservice-66944ff59-xh284,3m,56Mi
18:19:25,143,recommendationservice-7444754ff5-w769g,3m,51Mi
18:19:25,143,adservice-574bff445c-2zzqg,3m,162Mi
18:19:25,143,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:19:25,143,adservice-574bff445c-4w7zh,3m,233Mi
18:19:25,143,frontend-7bd6f45654-jwp2b,2m,21Mi
18:19:25,143,paymentservice-9bfb7bf5-x4kz9,2m,66Mi
18:19:25,143,paymentservice-9bfb7bf5-9mdwz,2m,126Mi
18:19:25,143,currencyservice-7c8fc8fc9c-s92sq,2m,75Mi
18:19:25,143,cartservice-db96d6fcc-x6v6f,2m,108Mi
18:19:25,143,paymentservice-9bfb7bf5-w2dt7,1m,69Mi
18:19:25,143,productcatalogservice-65bbf699df-2hv25,1m,21Mi
18:19:25,143,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:19:25,143,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:19:25,143,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
18:19:25,143,shippingservice-f956b6d9f-g5j6b,1m,16Mi
18:19:25,143,shippingservice-f956b6d9f-m2h7g,1m,16Mi
18:19:25,143,shippingservice-f956b6d9f-ml5cg,1m,31Mi
18:19:35,144,recommendationservice-7444754ff5-kk4vc,9m,80Mi
18:19:35,144,currencyservice-7c8fc8fc9c-6tsnv,7m,111Mi
18:19:35,144,recommendationservice-7444754ff5-w69fs,7m,54Mi
18:19:35,144,loadgenerator-57fc5754d-vdlgn,6m,64Mi
18:19:35,144,cartservice-db96d6fcc-tsdhc,5m,146Mi
18:19:35,144,productcatalogservice-65bbf699df-d9cxl,4m,43Mi
18:19:35,144,adservice-574bff445c-2zzqg,4m,163Mi
18:19:35,144,recommendationservice-7444754ff5-w769g,4m,51Mi
18:19:35,144,frontend-7bd6f45654-xmsf8,4m,22Mi
18:19:35,144,frontend-7bd6f45654-jwp2b,4m,21Mi
18:19:35,144,currencyservice-7c8fc8fc9c-rtbz4,4m,122Mi
18:19:35,144,frontend-7bd6f45654-dnhzb,4m,43Mi
18:19:35,144,emailservice-66944ff59-62x8j,4m,56Mi
18:19:35,144,emailservice-66944ff59-xh284,3m,56Mi
18:19:35,144,emailservice-66944ff59-zvg4w,3m,56Mi
18:19:35,144,redis-cart-c8ff86559-gpcc7,3m,36Mi
18:19:35,144,adservice-574bff445c-4w7zh,3m,233Mi
18:19:35,144,adservice-574bff445c-k5l76,3m,275Mi
18:19:35,144,cartservice-db96d6fcc-6kndn,3m,132Mi
18:19:35,144,paymentservice-9bfb7bf5-x4kz9,2m,66Mi
18:19:35,144,paymentservice-9bfb7bf5-w2dt7,2m,69Mi
18:19:35,144,productcatalogservice-65bbf699df-8ztwv,2m,20Mi
18:19:35,144,cartservice-db96d6fcc-x6v6f,2m,108Mi
18:19:35,144,currencyservice-7c8fc8fc9c-s92sq,2m,75Mi
18:19:35,144,paymentservice-9bfb7bf5-9mdwz,1m,126Mi
18:19:35,144,productcatalogservice-65bbf699df-2hv25,1m,21Mi
18:19:35,144,checkoutservice-5b6d96c9b7-fwtng,1m,37Mi
18:19:35,144,checkoutservice-5b6d96c9b7-tvvwl,1m,15Mi
18:19:35,144,checkoutservice-5b6d96c9b7-lwnbx,1m,16Mi
18:19:35,144,shippingservice-f956b6d9f-g5j6b,1m,16Mi
