timestamp,snapshot,pod,cpu_m,ram_mi
18:09:21,14,checkoutservice-5b6d96c9b7-lwnbx,1,15
18:09:21,14,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:09:21,14,currencyservice-7c8fc8fc9c-6tsnv,14,100
18:09:21,14,currencyservice-7c8fc8fc9c-rtbz4,10,124
18:09:21,14,currencyservice-7c8fc8fc9c-s92sq,2,72
18:09:21,14,emailservice-66944ff59-62x8j,4,56
18:09:21,14,emailservice-66944ff59-xh284,3,56
18:09:21,14,emailservice-66944ff59-zvg4w,4,56
18:09:21,14,frontend-7bd6f45654-dnhzb,12,43
18:09:21,14,frontend-7bd6f45654-jwp2b,12,21
18:09:21,14,frontend-7bd6f45654-xmsf8,3,21
18:09:21,14,paymentservice-9bfb7bf5-9mdwz,2,126
18:09:21,14,paymentservice-9bfb7bf5-w2dt7,2,68
18:09:21,14,paymentservice-9bfb7bf5-x4kz9,1,66
18:09:21,14,productcatalogservice-65bbf699df-2hv25,1,19
18:09:21,14,productcatalogservice-65bbf699df-8ztwv,2,19
18:09:21,14,productcatalogservice-65bbf699df-d9cxl,11,43
18:09:21,14,recommendationservice-7444754ff5-kk4vc,16,80
18:09:21,14,recommendationservice-7444754ff5-w69fs,6,54
18:09:21,14,recommendationservice-7444754ff5-w769g,4,51
18:09:21,14,redis-cart-c8ff86559-gpcc7,3,36
18:09:21,14,shippingservice-f956b6d9f-g5j6b,1,15
18:09:21,14,shippingservice-f956b6d9f-m2h7g,2,15
18:09:21,14,shippingservice-f956b6d9f-ml5cg,2,31
18:09:31,15,adservice-574bff445c-2zzqg,5,147
18:09:31,15,adservice-574bff445c-4w7zh,16,194
18:09:31,15,adservice-574bff445c-k5l76,7,275
18:09:31,15,cartservice-db96d6fcc-6kndn,10,127
18:09:31,15,cartservice-db96d6fcc-tsdhc,13,145
18:09:31,15,cartservice-db96d6fcc-x6v6f,5,98
18:09:31,15,checkoutservice-5b6d96c9b7-fwtng,3,37
18:09:31,15,checkoutservice-5b6d96c9b7-lwnbx,1,15
18:09:31,15,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:09:31,15,currencyservice-7c8fc8fc9c-6tsnv,18,100
18:09:31,15,currencyservice-7c8fc8fc9c-rtbz4,15,124
18:09:31,15,currencyservice-7c8fc8fc9c-s92sq,6,72
18:09:31,15,emailservice-66944ff59-62x8j,5,56
18:09:31,15,emailservice-66944ff59-xh284,4,56
18:09:31,15,emailservice-66944ff59-zvg4w,5,56
18:09:31,15,frontend-7bd6f45654-dnhzb,15,43
18:09:31,15,frontend-7bd6f45654-jwp2b,11,21
18:09:31,15,frontend-7bd6f45654-xmsf8,6,21
18:09:31,15,paymentservice-9bfb7bf5-9mdwz,3,126
18:09:31,15,paymentservice-9bfb7bf5-w2dt7,6,68
18:09:31,15,paymentservice-9bfb7bf5-x4kz9,4,66
18:09:31,15,productcatalogservice-65bbf699df-2hv25,1,19
18:09:31,15,productcatalogservice-65bbf699df-8ztwv,3,19
18:09:31,15,productcatalogservice-65bbf699df-d9cxl,11,43
18:09:31,15,recommendationservice-7444754ff5-kk4vc,18,80
18:09:31,15,recommendationservice-7444754ff5-w69fs,7,54
18:09:31,15,recommendationservice-7444754ff5-w769g,4,51
18:09:31,15,redis-cart-c8ff86559-gpcc7,3,36
18:09:31,15,shippingservice-f956b6d9f-g5j6b,2,15
18:09:31,15,shippingservice-f956b6d9f-m2h7g,2,15
18:09:31,15,shippingservice-f956b6d9f-ml5cg,2,31
18:09:41,16,adservice-574bff445c-2zzqg,5,147
18:09:41,16,adservice-574bff445c-4w7zh,16,194
18:09:41,16,adservice-574bff445c-k5l76,7,275
18:09:41,16,cartservice-db96d6fcc-6kndn,10,127
18:09:41,16,cartservice-db96d6fcc-tsdhc,13,145
18:09:41,16,cartservice-db96d6fcc-x6v6f,5,98
18:09:41,16,checkoutservice-5b6d96c9b7-fwtng,3,37
18:09:41,16,checkoutservice-5b6d96c9b7-lwnbx,1,15
18:09:41,16,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:09:41,16,currencyservice-7c8fc8fc9c-6tsnv,18,100
18:09:41,16,currencyservice-7c8fc8fc9c-rtbz4,15,124
18:09:41,16,currencyservice-7c8fc8fc9c-s92sq,6,72
18:09:41,16,emailservice-66944ff59-62x8j,5,56
18:09:41,16,emailservice-66944ff59-xh284,4,56
18:09:41,16,emailservice-66944ff59-zvg4w,5,56
18:09:41,16,frontend-7bd6f45654-dnhzb,15,43
18:09:41,16,frontend-7bd6f45654-jwp2b,11,21
18:09:41,16,frontend-7bd6f45654-xmsf8,6,21
18:09:41,16,paymentservice-9bfb7bf5-9mdwz,3,126
18:09:41,16,paymentservice-9bfb7bf5-w2dt7,6,68
18:09:41,16,paymentservice-9bfb7bf5-x4kz9,4,66
18:09:41,16,productcatalogservice-65bbf699df-2hv25,1,19
18:09:41,16,productcatalogservice-65bbf699df-8ztwv,3,19
18:09:41,16,productcatalogservice-65bbf699df-d9cxl,11,43
18:09:41,16,recommendationservice-7444754ff5-kk4vc,18,80
18:09:41,16,recommendationservice-7444754ff5-w69fs,7,54
18:09:41,16,recommendationservice-7444754ff5-w769g,4,51
18:09:41,16,redis-cart-c8ff86559-gpcc7,3,36
18:09:41,16,shippingservice-f956b6d9f-g5j6b,2,15
18:09:41,16,shippingservice-f956b6d9f-m2h7g,2,15
18:09:41,16,shippingservice-f956b6d9f-ml5cg,2,31
18:09:51,17,adservice-574bff445c-2zzqg,8,147
18:09:51,17,adservice-574bff445c-4w7zh,4,194
18:09:51,17,adservice-574bff445c-k5l76,1,275
18:09:51,17,cartservice-db96d6fcc-6kndn,3,127
18:09:51,17,cartservice-db96d6fcc-tsdhc,2,145
18:09:51,17,cartservice-db96d6fcc-x6v6f,3,98
18:09:51,17,checkoutservice-5b6d96c9b7-fwtng,1,37
18:09:51,17,checkoutservice-5b6d96c9b7-lwnbx,1,15
18:09:51,17,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:09:51,17,currencyservice-7c8fc8fc9c-6tsnv,2,100
18:09:51,17,currencyservice-7c8fc8fc9c-rtbz4,1,124
18:09:51,17,currencyservice-7c8fc8fc9c-s92sq,2,72
18:09:51,17,emailservice-66944ff59-62x8j,4,56
18:09:51,17,emailservice-66944ff59-xh284,4,56
18:09:51,17,emailservice-66944ff59-zvg4w,4,56
18:09:51,17,frontend-7bd6f45654-dnhzb,1,43
18:09:51,17,frontend-7bd6f45654-jwp2b,1,21
18:09:51,17,frontend-7bd6f45654-xmsf8,1,21
18:09:51,17,paymentservice-9bfb7bf5-9mdwz,2,126
18:09:51,17,paymentservice-9bfb7bf5-w2dt7,3,68
18:09:51,17,paymentservice-9bfb7bf5-x4kz9,2,66
18:09:51,17,productcatalogservice-65bbf699df-2hv25,1,19
18:09:51,17,productcatalogservice-65bbf699df-8ztwv,1,19
18:09:51,17,productcatalogservice-65bbf699df-d9cxl,1,43
18:09:51,17,recommendationservice-7444754ff5-kk4vc,5,80
18:09:51,17,recommendationservice-7444754ff5-w69fs,5,54
18:09:51,17,recommendationservice-7444754ff5-w769g,4,51
18:09:51,17,redis-cart-c8ff86559-gpcc7,4,36
18:09:51,17,shippingservice-f956b6d9f-g5j6b,1,15
18:09:51,17,shippingservice-f956b6d9f-m2h7g,1,15
18:09:51,17,shippingservice-f956b6d9f-ml5cg,1,31
18:10:02,18,adservice-574bff445c-2zzqg,5,150
18:10:02,18,adservice-574bff445c-4w7zh,5,194
18:10:02,18,adservice-574bff445c-k5l76,2,275
18:10:02,18,cartservice-db96d6fcc-6kndn,9,128
18:10:02,18,cartservice-db96d6fcc-tsdhc,2,145
18:10:02,18,cartservice-db96d6fcc-x6v6f,5,99
18:10:02,18,checkoutservice-5b6d96c9b7-fwtng,1,37
18:10:02,18,checkoutservice-5b6d96c9b7-lwnbx,1,15
18:10:02,18,checkoutservice-5b6d96c9b7-tvvwl,2,15
18:10:02,18,currencyservice-7c8fc8fc9c-6tsnv,2,100
18:10:02,18,currencyservice-7c8fc8fc9c-rtbz4,2,124
18:10:02,18,currencyservice-7c8fc8fc9c-s92sq,3,72
18:10:02,18,emailservice-66944ff59-62x8j,4,56
18:10:02,18,emailservice-66944ff59-xh284,4,56
18:10:02,18,emailservice-66944ff59-zvg4w,4,56
18:10:02,18,frontend-7bd6f45654-dnhzb,1,43
18:10:02,18,frontend-7bd6f45654-jwp2b,1,21
18:10:02,18,frontend-7bd6f45654-xmsf8,1,21
18:10:02,18,paymentservice-9bfb7bf5-9mdwz,2,126
18:10:02,18,paymentservice-9bfb7bf5-w2dt7,3,68
18:10:02,18,paymentservice-9bfb7bf5-x4kz9,3,66
18:10:02,18,productcatalogservice-65bbf699df-2hv25,1,19
18:10:02,18,productcatalogservice-65bbf699df-8ztwv,1,19
18:10:02,18,productcatalogservice-65bbf699df-d9cxl,1,43
18:10:02,18,recommendationservice-7444754ff5-kk4vc,5,80
18:10:02,18,recommendationservice-7444754ff5-w69fs,4,54
18:10:02,18,recommendationservice-7444754ff5-w769g,4,51
18:10:02,18,redis-cart-c8ff86559-gpcc7,3,36
18:10:02,18,shippingservice-f956b6d9f-g5j6b,1,15
18:10:02,18,shippingservice-f956b6d9f-m2h7g,1,15
18:10:02,18,shippingservice-f956b6d9f-ml5cg,1,31
18:10:12,19,adservice-574bff445c-2zzqg,5,150
18:10:12,19,adservice-574bff445c-4w7zh,5,194
18:10:12,19,adservice-574bff445c-k5l76,2,275
18:10:12,19,cartservice-db96d6fcc-6kndn,9,128
18:10:12,19,cartservice-db96d6fcc-tsdhc,2,145
18:10:12,19,cartservice-db96d6fcc-x6v6f,5,99
18:10:12,19,checkoutservice-5b6d96c9b7-fwtng,1,37
18:10:12,19,checkoutservice-5b6d96c9b7-lwnbx,1,15
18:10:12,19,checkoutservice-5b6d96c9b7-tvvwl,2,15
18:10:12,19,currencyservice-7c8fc8fc9c-6tsnv,2,100
18:10:12,19,currencyservice-7c8fc8fc9c-rtbz4,2,124
18:10:12,19,currencyservice-7c8fc8fc9c-s92sq,3,72
18:10:12,19,emailservice-66944ff59-62x8j,4,56
18:10:12,19,emailservice-66944ff59-xh284,4,56
18:10:12,19,emailservice-66944ff59-zvg4w,4,56
18:10:12,19,frontend-7bd6f45654-dnhzb,1,43
18:10:12,19,frontend-7bd6f45654-jwp2b,1,21
18:10:12,19,frontend-7bd6f45654-xmsf8,1,21
18:10:12,19,paymentservice-9bfb7bf5-9mdwz,2,126
18:10:12,19,paymentservice-9bfb7bf5-w2dt7,3,68
18:10:12,19,paymentservice-9bfb7bf5-x4kz9,3,66
18:10:12,19,productcatalogservice-65bbf699df-2hv25,1,19
18:10:12,19,productcatalogservice-65bbf699df-8ztwv,1,19
18:10:12,19,productcatalogservice-65bbf699df-d9cxl,1,43
18:10:12,19,recommendationservice-7444754ff5-kk4vc,5,80
18:10:12,19,recommendationservice-7444754ff5-w69fs,4,54
18:10:12,19,recommendationservice-7444754ff5-w769g,4,51
18:10:12,19,redis-cart-c8ff86559-gpcc7,3,36
18:10:12,19,shippingservice-f956b6d9f-g5j6b,1,15
18:10:12,19,shippingservice-f956b6d9f-m2h7g,1,15
18:10:12,19,shippingservice-f956b6d9f-ml5cg,1,31
18:10:22,20,adservice-574bff445c-2zzqg,6,150
18:10:22,20,adservice-574bff445c-4w7zh,3,194
18:10:22,20,adservice-574bff445c-k5l76,2,275
18:10:22,20,cartservice-db96d6fcc-6kndn,5,128
18:10:22,20,cartservice-db96d6fcc-tsdhc,3,145
18:10:22,20,cartservice-db96d6fcc-x6v6f,3,99
18:10:22,20,checkoutservice-5b6d96c9b7-fwtng,1,37
18:10:22,20,checkoutservice-5b6d96c9b7-lwnbx,3,16
18:10:22,20,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:10:22,20,currencyservice-7c8fc8fc9c-6tsnv,6,99
18:10:22,20,currencyservice-7c8fc8fc9c-rtbz4,1,124
18:10:22,20,currencyservice-7c8fc8fc9c-s92sq,6,74
18:10:22,20,emailservice-66944ff59-62x8j,3,56
18:10:22,20,emailservice-66944ff59-xh284,3,56
18:10:22,20,emailservice-66944ff59-zvg4w,3,56
18:10:22,20,frontend-7bd6f45654-dnhzb,1,43
18:10:22,20,frontend-7bd6f45654-jwp2b,1,21
18:10:22,20,frontend-7bd6f45654-xmsf8,1,21
18:10:22,20,paymentservice-9bfb7bf5-9mdwz,1,126
18:10:22,20,paymentservice-9bfb7bf5-w2dt7,2,68
18:10:22,20,paymentservice-9bfb7bf5-x4kz9,1,66
18:10:22,20,productcatalogservice-65bbf699df-2hv25,1,19
18:10:22,20,productcatalogservice-65bbf699df-8ztwv,1,19
18:10:22,20,productcatalogservice-65bbf699df-d9cxl,1,43
18:10:22,20,recommendationservice-7444754ff5-kk4vc,4,80
18:10:22,20,recommendationservice-7444754ff5-w69fs,4,54
18:10:22,20,recommendationservice-7444754ff5-w769g,3,51
18:10:22,20,redis-cart-c8ff86559-gpcc7,3,36
18:10:22,20,shippingservice-f956b6d9f-g5j6b,1,15
18:10:22,20,shippingservice-f956b6d9f-m2h7g,1,15
18:10:22,20,shippingservice-f956b6d9f-ml5cg,1,31
18:10:32,21,adservice-574bff445c-2zzqg,9,150
18:10:32,21,adservice-574bff445c-4w7zh,7,194
18:10:32,21,adservice-574bff445c-k5l76,3,275
18:10:32,21,cartservice-db96d6fcc-6kndn,4,128
18:10:32,21,cartservice-db96d6fcc-tsdhc,3,145
18:10:32,21,cartservice-db96d6fcc-x6v6f,4,99
18:10:32,21,checkoutservice-5b6d96c9b7-fwtng,1,37
18:10:32,21,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:10:32,21,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:10:32,21,currencyservice-7c8fc8fc9c-6tsnv,2,99
18:10:32,21,currencyservice-7c8fc8fc9c-rtbz4,3,124
18:10:32,21,currencyservice-7c8fc8fc9c-s92sq,2,74
18:10:32,21,emailservice-66944ff59-62x8j,4,56
18:10:32,21,emailservice-66944ff59-xh284,4,56
18:10:32,21,emailservice-66944ff59-zvg4w,5,56
18:10:32,21,frontend-7bd6f45654-dnhzb,1,43
18:10:32,21,frontend-7bd6f45654-jwp2b,1,21
18:10:32,21,frontend-7bd6f45654-xmsf8,1,21
18:10:32,21,paymentservice-9bfb7bf5-9mdwz,1,126
18:10:32,21,paymentservice-9bfb7bf5-w2dt7,2,68
18:10:32,21,paymentservice-9bfb7bf5-x4kz9,3,66
18:10:32,21,productcatalogservice-65bbf699df-2hv25,1,19
18:10:32,21,productcatalogservice-65bbf699df-8ztwv,1,19
18:10:32,21,productcatalogservice-65bbf699df-d9cxl,1,43
18:10:32,21,recommendationservice-7444754ff5-kk4vc,4,80
18:10:32,21,recommendationservice-7444754ff5-w69fs,4,54
18:10:32,21,recommendationservice-7444754ff5-w769g,4,51
18:10:32,21,redis-cart-c8ff86559-gpcc7,3,36
18:10:32,21,shippingservice-f956b6d9f-g5j6b,1,15
18:10:32,21,shippingservice-f956b6d9f-m2h7g,1,16
18:10:32,21,shippingservice-f956b6d9f-ml5cg,1,31
18:10:42,22,adservice-574bff445c-2zzqg,9,150
18:10:42,22,adservice-574bff445c-4w7zh,7,194
18:10:42,22,adservice-574bff445c-k5l76,3,275
18:10:42,22,cartservice-db96d6fcc-6kndn,4,128
18:10:42,22,cartservice-db96d6fcc-tsdhc,3,145
18:10:42,22,cartservice-db96d6fcc-x6v6f,4,99
18:10:42,22,checkoutservice-5b6d96c9b7-fwtng,1,37
18:10:42,22,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:10:42,22,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:10:42,22,currencyservice-7c8fc8fc9c-6tsnv,2,99
18:10:42,22,currencyservice-7c8fc8fc9c-rtbz4,3,124
18:10:42,22,currencyservice-7c8fc8fc9c-s92sq,2,74
18:10:42,22,emailservice-66944ff59-62x8j,4,56
18:10:42,22,emailservice-66944ff59-xh284,4,56
18:10:42,22,emailservice-66944ff59-zvg4w,5,56
18:10:42,22,frontend-7bd6f45654-dnhzb,1,43
18:10:42,22,frontend-7bd6f45654-jwp2b,1,21
18:10:42,22,frontend-7bd6f45654-xmsf8,1,21
18:10:42,22,paymentservice-9bfb7bf5-9mdwz,1,126
18:10:42,22,paymentservice-9bfb7bf5-w2dt7,2,68
18:10:42,22,paymentservice-9bfb7bf5-x4kz9,3,66
18:10:42,22,productcatalogservice-65bbf699df-2hv25,1,19
18:10:42,22,productcatalogservice-65bbf699df-8ztwv,1,19
18:10:42,22,productcatalogservice-65bbf699df-d9cxl,1,43
18:10:42,22,recommendationservice-7444754ff5-kk4vc,4,80
18:10:42,22,recommendationservice-7444754ff5-w69fs,4,54
18:10:42,22,recommendationservice-7444754ff5-w769g,4,51
18:10:42,22,redis-cart-c8ff86559-gpcc7,3,36
18:10:42,22,shippingservice-f956b6d9f-g5j6b,1,15
18:10:42,22,shippingservice-f956b6d9f-m2h7g,1,16
18:10:42,22,shippingservice-f956b6d9f-ml5cg,1,31
18:10:52,23,adservice-574bff445c-2zzqg,6,150
18:10:52,23,adservice-574bff445c-4w7zh,15,197
18:10:52,23,adservice-574bff445c-k5l76,5,275
18:10:52,23,cartservice-db96d6fcc-6kndn,9,128
18:10:52,23,cartservice-db96d6fcc-tsdhc,9,145
18:10:52,23,cartservice-db96d6fcc-x6v6f,5,99
18:10:52,23,checkoutservice-5b6d96c9b7-fwtng,2,37
18:10:52,23,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:10:52,23,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:10:52,23,currencyservice-7c8fc8fc9c-6tsnv,23,102
18:10:52,23,currencyservice-7c8fc8fc9c-rtbz4,6,124
18:10:52,23,currencyservice-7c8fc8fc9c-s92sq,4,74
18:10:52,23,emailservice-66944ff59-62x8j,4,56
18:10:52,23,emailservice-66944ff59-xh284,4,56
18:10:52,23,emailservice-66944ff59-zvg4w,4,56
18:10:52,23,frontend-7bd6f45654-dnhzb,8,43
18:10:52,23,frontend-7bd6f45654-jwp2b,11,21
18:10:52,23,frontend-7bd6f45654-xmsf8,8,21
18:10:52,23,paymentservice-9bfb7bf5-9mdwz,3,126
18:10:52,23,paymentservice-9bfb7bf5-w2dt7,4,68
18:10:52,23,paymentservice-9bfb7bf5-x4kz9,3,66
18:10:52,23,productcatalogservice-65bbf699df-2hv25,2,19
18:10:52,23,productcatalogservice-65bbf699df-8ztwv,4,19
18:10:52,23,productcatalogservice-65bbf699df-d9cxl,7,43
18:10:52,23,recommendationservice-7444754ff5-kk4vc,13,80
18:10:52,23,recommendationservice-7444754ff5-w69fs,10,54
18:10:52,23,recommendationservice-7444754ff5-w769g,4,51
18:10:52,23,redis-cart-c8ff86559-gpcc7,4,36
18:10:52,23,shippingservice-f956b6d9f-g5j6b,1,15
18:10:52,23,shippingservice-f956b6d9f-m2h7g,2,16
18:10:52,23,shippingservice-f956b6d9f-ml5cg,1,31
18:11:02,24,adservice-574bff445c-2zzqg,9,150
18:11:02,24,adservice-574bff445c-4w7zh,26,199
18:11:02,24,adservice-574bff445c-k5l76,6,275
18:11:02,24,cartservice-db96d6fcc-6kndn,12,129
18:11:02,24,cartservice-db96d6fcc-tsdhc,16,145
18:11:02,24,cartservice-db96d6fcc-x6v6f,4,99
18:11:02,24,checkoutservice-5b6d96c9b7-fwtng,1,37
18:11:02,24,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:11:02,24,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:11:02,24,currencyservice-7c8fc8fc9c-6tsnv,28,102
18:11:02,24,currencyservice-7c8fc8fc9c-rtbz4,12,124
18:11:02,24,currencyservice-7c8fc8fc9c-s92sq,3,74
18:11:02,24,emailservice-66944ff59-62x8j,5,56
18:11:02,24,emailservice-66944ff59-xh284,4,56
18:11:02,24,emailservice-66944ff59-zvg4w,5,56
18:11:02,24,frontend-7bd6f45654-dnhzb,11,43
18:11:02,24,frontend-7bd6f45654-jwp2b,16,21
18:11:02,24,frontend-7bd6f45654-xmsf8,13,21
18:11:02,24,paymentservice-9bfb7bf5-9mdwz,2,126
18:11:02,24,paymentservice-9bfb7bf5-w2dt7,4,68
18:11:02,24,paymentservice-9bfb7bf5-x4kz9,4,66
18:11:02,24,productcatalogservice-65bbf699df-2hv25,2,19
18:11:02,24,productcatalogservice-65bbf699df-8ztwv,5,19
18:11:02,24,productcatalogservice-65bbf699df-d9cxl,11,43
18:11:02,24,recommendationservice-7444754ff5-kk4vc,18,80
18:11:02,24,recommendationservice-7444754ff5-w69fs,11,54
18:11:02,24,recommendationservice-7444754ff5-w769g,5,51
18:11:02,24,redis-cart-c8ff86559-gpcc7,3,36
18:11:02,24,shippingservice-f956b6d9f-g5j6b,1,15
18:11:02,24,shippingservice-f956b6d9f-m2h7g,2,16
18:11:02,24,shippingservice-f956b6d9f-ml5cg,1,31
18:11:12,25,adservice-574bff445c-2zzqg,9,150
18:11:12,25,adservice-574bff445c-4w7zh,26,199
18:11:12,25,adservice-574bff445c-k5l76,6,275
18:11:12,25,cartservice-db96d6fcc-6kndn,12,129
18:11:12,25,cartservice-db96d6fcc-tsdhc,16,145
18:11:12,25,cartservice-db96d6fcc-x6v6f,4,99
18:11:12,25,checkoutservice-5b6d96c9b7-fwtng,1,37
18:11:12,25,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:11:12,25,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:11:12,25,currencyservice-7c8fc8fc9c-6tsnv,28,102
18:11:12,25,currencyservice-7c8fc8fc9c-rtbz4,12,124
18:11:12,25,currencyservice-7c8fc8fc9c-s92sq,3,74
18:11:12,25,emailservice-66944ff59-62x8j,5,56
18:11:12,25,emailservice-66944ff59-xh284,4,56
18:11:12,25,emailservice-66944ff59-zvg4w,5,56
18:11:12,25,frontend-7bd6f45654-dnhzb,11,43
18:11:12,25,frontend-7bd6f45654-jwp2b,16,21
18:11:12,25,frontend-7bd6f45654-xmsf8,13,21
18:11:12,25,paymentservice-9bfb7bf5-9mdwz,2,126
18:11:12,25,paymentservice-9bfb7bf5-w2dt7,4,68
18:11:12,25,paymentservice-9bfb7bf5-x4kz9,4,66
18:11:12,25,productcatalogservice-65bbf699df-2hv25,2,19
18:11:12,25,productcatalogservice-65bbf699df-8ztwv,5,19
18:11:12,25,productcatalogservice-65bbf699df-d9cxl,11,43
18:11:12,25,recommendationservice-7444754ff5-kk4vc,18,80
18:11:12,25,recommendationservice-7444754ff5-w69fs,11,54
18:11:12,25,recommendationservice-7444754ff5-w769g,5,51
18:11:12,25,redis-cart-c8ff86559-gpcc7,3,36
18:11:12,25,shippingservice-f956b6d9f-g5j6b,1,15
18:11:12,25,shippingservice-f956b6d9f-m2h7g,2,16
18:11:12,25,shippingservice-f956b6d9f-ml5cg,1,31
18:11:23,26,adservice-574bff445c-2zzqg,6,150
18:11:23,26,adservice-574bff445c-4w7zh,8,200
18:11:23,26,adservice-574bff445c-k5l76,5,275
18:11:23,26,cartservice-db96d6fcc-6kndn,17,129
18:11:23,26,cartservice-db96d6fcc-tsdhc,10,145
18:11:23,26,cartservice-db96d6fcc-x6v6f,4,99
18:11:23,26,checkoutservice-5b6d96c9b7-fwtng,3,37
18:11:23,26,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:11:23,26,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:11:23,26,currencyservice-7c8fc8fc9c-6tsnv,20,102
18:11:23,26,currencyservice-7c8fc8fc9c-rtbz4,7,124
18:11:23,26,currencyservice-7c8fc8fc9c-s92sq,2,74
18:11:23,26,emailservice-66944ff59-62x8j,4,56
18:11:23,26,emailservice-66944ff59-xh284,3,56
18:11:23,26,emailservice-66944ff59-zvg4w,4,56
18:11:23,26,frontend-7bd6f45654-dnhzb,9,43
18:11:23,26,frontend-7bd6f45654-jwp2b,9,21
18:11:23,26,frontend-7bd6f45654-xmsf8,18,21
18:11:23,26,paymentservice-9bfb7bf5-9mdwz,2,126
18:11:23,26,paymentservice-9bfb7bf5-w2dt7,3,69
18:11:23,26,paymentservice-9bfb7bf5-x4kz9,1,66
18:11:23,26,productcatalogservice-65bbf699df-2hv25,3,19
18:11:23,26,productcatalogservice-65bbf699df-8ztwv,7,19
18:11:23,26,productcatalogservice-65bbf699df-d9cxl,8,43
18:11:23,26,recommendationservice-7444754ff5-kk4vc,14,80
18:11:23,26,recommendationservice-7444754ff5-w69fs,13,54
18:11:23,26,recommendationservice-7444754ff5-w769g,3,51
18:11:23,26,redis-cart-c8ff86559-gpcc7,3,36
18:11:23,26,shippingservice-f956b6d9f-g5j6b,1,15
18:11:23,26,shippingservice-f956b6d9f-m2h7g,2,16
18:11:23,26,shippingservice-f956b6d9f-ml5cg,2,31
18:11:33,27,adservice-574bff445c-2zzqg,3,152
18:11:33,27,adservice-574bff445c-4w7zh,22,203
18:11:33,27,adservice-574bff445c-k5l76,6,275
18:11:33,27,cartservice-db96d6fcc-6kndn,16,131
18:11:33,27,cartservice-db96d6fcc-tsdhc,10,145
18:11:33,27,cartservice-db96d6fcc-x6v6f,12,100
18:11:33,27,checkoutservice-5b6d96c9b7-fwtng,2,37
18:11:33,27,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:11:33,27,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:11:33,27,currencyservice-7c8fc8fc9c-6tsnv,24,103
18:11:33,27,currencyservice-7c8fc8fc9c-rtbz4,8,124
18:11:33,27,currencyservice-7c8fc8fc9c-s92sq,3,74
18:11:33,27,emailservice-66944ff59-62x8j,3,56
18:11:33,27,emailservice-66944ff59-xh284,3,56
18:11:33,27,emailservice-66944ff59-zvg4w,4,56
18:11:33,27,frontend-7bd6f45654-dnhzb,8,43
18:11:33,27,frontend-7bd6f45654-jwp2b,10,21
18:11:33,27,frontend-7bd6f45654-xmsf8,17,21
18:11:33,27,paymentservice-9bfb7bf5-9mdwz,2,126
18:11:33,27,paymentservice-9bfb7bf5-w2dt7,3,68
18:11:33,27,paymentservice-9bfb7bf5-x4kz9,3,66
18:11:33,27,productcatalogservice-65bbf699df-2hv25,2,19
18:11:33,27,productcatalogservice-65bbf699df-8ztwv,6,19
18:11:33,27,productcatalogservice-65bbf699df-d9cxl,8,43
18:11:33,27,recommendationservice-7444754ff5-kk4vc,14,80
18:11:33,27,recommendationservice-7444754ff5-w69fs,12,54
18:11:33,27,recommendationservice-7444754ff5-w769g,3,51
18:11:33,27,redis-cart-c8ff86559-gpcc7,3,36
18:11:33,27,shippingservice-f956b6d9f-g5j6b,1,15
18:11:33,27,shippingservice-f956b6d9f-m2h7g,2,16
18:11:33,27,shippingservice-f956b6d9f-ml5cg,2,31
18:11:43,28,adservice-574bff445c-2zzqg,3,152
18:11:43,28,adservice-574bff445c-4w7zh,22,203
18:11:43,28,adservice-574bff445c-k5l76,6,275
18:11:43,28,cartservice-db96d6fcc-6kndn,16,131
18:11:43,28,cartservice-db96d6fcc-tsdhc,10,145
18:11:43,28,cartservice-db96d6fcc-x6v6f,12,100
18:11:43,28,checkoutservice-5b6d96c9b7-fwtng,2,37
18:11:43,28,checkoutservice-5b6d96c9b7-lwnbx,1,16
18:11:43,28,checkoutservice-5b6d96c9b7-tvvwl,1,15
18:11:43,28,currencyservice-7c8fc8fc9c-6tsnv,24,103
18:11:43,28,currencyservice-7c8fc8fc9c-rtbz4,8,124
18:11:43,28,currencyservice-7c8fc8fc9c-s92sq,3,74
18:11:43,28,emailservice-66944ff59-62x8j,3,56
18:11:43,28,emailservice-66944ff59-xh284,3,56
18:11:43,28,emailservice-66944ff59-zvg4w,4,56
18:11:43,28,frontend-7bd6f45654-dnhzb,8,43
18:11:43,28,frontend-7bd6f45654-jwp2b,10,21
