timestamp,load_label,pod,cpu_m,ram_mi
23:05:24,100u,checkoutservice-5b6d96c9b7-45rkr,18,38
23:05:24,100u,currencyservice-7c8fc8fc9c-4hm9g,123,125
23:05:24,100u,currencyservice-7c8fc8fc9c-5frj9,1,81
23:05:24,100u,currencyservice-7c8fc8fc9c-mgwx9,76,124
23:05:24,100u,emailservice-66944ff59-2lcjl,11,95
23:05:24,100u,frontend-7bd6f45654-przgb,97,36
23:05:24,100u,frontend-7bd6f45654-s2s7z,83,54
23:05:24,100u,frontend-7bd6f45654-vfxkp,90,35
23:05:24,100u,paymentservice-9bfb7bf5-kgd56,8,114
23:05:24,100u,productcatalogservice-65bbf699df-j2fmg,95,44
23:05:24,100u,recommendationservice-7444754ff5-n8cbh,164,59
23:05:24,100u,redis-cart-c8ff86559-kcf44,8,37
23:05:24,100u,shippingservice-f956b6d9f-w7n4b,17,35
23:05:29,100u,adservice-574bff445c-qb9cj,53,273
23:05:29,100u,cartservice-7c84fdfb6-m5m6d,88,188
23:05:29,100u,checkoutservice-5b6d96c9b7-45rkr,18,38
23:05:29,100u,currencyservice-7c8fc8fc9c-4hm9g,123,125
23:05:29,100u,currencyservice-7c8fc8fc9c-5frj9,1,81
23:05:29,100u,currencyservice-7c8fc8fc9c-mgwx9,76,124
23:05:29,100u,emailservice-66944ff59-2lcjl,11,95
23:05:29,100u,frontend-7bd6f45654-przgb,97,36
23:05:29,100u,frontend-7bd6f45654-s2s7z,83,54
23:05:29,100u,frontend-7bd6f45654-vfxkp,90,35
23:05:29,100u,paymentservice-9bfb7bf5-kgd56,8,114
23:05:29,100u,productcatalogservice-65bbf699df-j2fmg,95,44
23:05:29,100u,recommendationservice-7444754ff5-n8cbh,164,59
23:05:29,100u,redis-cart-c8ff86559-kcf44,8,37
23:05:29,100u,shippingservice-f956b6d9f-w7n4b,17,35
23:05:32,100u,adservice-574bff445c-qb9cj,53,273
23:05:32,100u,cartservice-7c84fdfb6-m5m6d,88,188
23:05:32,100u,checkoutservice-5b6d96c9b7-45rkr,18,38
23:05:32,100u,currencyservice-7c8fc8fc9c-4hm9g,123,125
23:05:32,100u,currencyservice-7c8fc8fc9c-5frj9,1,81
23:05:32,100u,currencyservice-7c8fc8fc9c-mgwx9,76,124
23:05:32,100u,emailservice-66944ff59-2lcjl,11,95
23:05:32,100u,frontend-7bd6f45654-przgb,97,36
23:05:32,100u,frontend-7bd6f45654-s2s7z,83,54
23:05:32,100u,frontend-7bd6f45654-vfxkp,90,35
23:05:32,100u,paymentservice-9bfb7bf5-kgd56,8,114
23:05:32,100u,productcatalogservice-65bbf699df-j2fmg,95,44
23:05:32,100u,recommendationservice-7444754ff5-n8cbh,164,59
23:05:32,100u,redis-cart-c8ff86559-kcf44,8,37
23:05:32,100u,shippingservice-f956b6d9f-w7n4b,17,35
23:05:34,100u,adservice-574bff445c-qb9cj,53,273
23:05:34,100u,cartservice-7c84fdfb6-m5m6d,88,188
23:05:34,100u,checkoutservice-5b6d96c9b7-45rkr,18,38
23:05:34,100u,currencyservice-7c8fc8fc9c-4hm9g,123,125
23:05:34,100u,currencyservice-7c8fc8fc9c-5frj9,1,81
